date,cash,market_value,total_equity,external_flow,daily_return
2022-05-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-05-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-05-31,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-24,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-29,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-06-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-04,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-05,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-11,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-12,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-18,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-19,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-25,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-26,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-07-29,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-04,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-05,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-11,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-12,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-18,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-19,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-24,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-25,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-26,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-29,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-08-31,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-05,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-12,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-19,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-26,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-29,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-09-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-04,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-05,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-11,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-12,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-18,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-19,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-24,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-25,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-26,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-10-31,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-04,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-11,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-18,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-24,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-25,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-29,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-11-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-05,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-12,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-19,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-26,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-29,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2022-12-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-04,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-05,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-11,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-12,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-18,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-19,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-24,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-25,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-26,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-30,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-01-31,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-24,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-27,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-02-28,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-01,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-02,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-03,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-06,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-07,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-08,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-09,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-10,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-13,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-14,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-15,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-16,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-17,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-20,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-21,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-22,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-23,-7955.8,10925.418002173683,2969.6180021736827,0.0,0.0
2023-03-24,-17955.8,21809.32093491294,3853.52093491294,-10000.0,-1.5481239762084602
2023-03-27,-91608.69,92354.2298490975,745.5398490974912,-73652.89,-1.0106811832124483
2023-03-28,-91608.69,92303.28436966636,694.5943696663599,0.0,-0.06833367725789993
2023-03-29,-91608.69,93813.63395615316,2204.9439561531617,0.0,2.174433960949439
2023-03-30,-91608.69,94884.21052384116,3275.520523841158,0.0,0.48553459361197077
2023-03-31,-91608.69,96043.01949021079,4434.329490210788,0.0,0.3537785698288682
2023-04-03,-91608.69,95933.6569661019,4324.9669661019,0.0,-0.024662696885812574
2023-04-04,-91608.69,95838.82100083091,4230.131000830908,0.0,-0.021927558294501208
2023-04-05,-91608.69,94900.75466965415,3292.0646696541517,0.0,-0.22175822237951873
2023-04-06,-91608.69,96824.93028732992,5216.240287329914,0.0,0.5844890094087694
2023-04-07,-91608.69,96824.93028732992,5216.240287329914,0.0,0.0
2023-04-10,-91608.69,96229.66926499107,4620.979264991067,0.0,-0.1141168714533182
2023-04-11,-91608.69,94644.07818649986,3035.388186499855,0.0,-0.343128801832933
2023-04-12,-91608.69,94813.2429136727,3204.552913672698,0.0,0.05573083796175323
2023-04-13,-91608.69,96499.08346787191,4890.393467871909,0.0,0.5260766789046681
2023-04-14,-91608.69,94902.33270218589,3293.6427021858835,0.0,-0.326507626876261
2023-04-17,-146608.69,150164.45609535908,3555.766095359082,-55000.0,-1.0687684509446076
2023-04-18,-146608.69,150006.01490570762,3397.3249057076173,0.0,-0.044558946061795016
2023-04-19,-146608.69,151104.14509644246,4495.455096442456,0.0,0.323233785761834
2023-04-20,-146608.69,150167.26924393393,3558.5792439339275,0.0,-0.2084051185940972
2023-04-21,-146608.69,151631.50066780782,5022.810667807818,0.0,0.4114651728972647
2023-04-24,-146608.69,150252.5118552468,3643.821855246788,0.0,-0.27454525041113753
2023-04-25,-146608.69,146510.8798943398,-97.81010566020268,0.0,-1.0268427243552987
2023-04-26,-146608.69,152913.34806908347,6304.658069083467,0.0,-65.45814598121561
2023-04-27,-146608.69,158050.91745140767,11442.22745140767,0.0,0.814884697318894
2023-04-28,-146608.69,156396.5127056954,9787.822705695406,0.0,-0.1445876471812954
2023-05-01,-146608.69,154002.9496273873,7394.259627387306,0.0,-0.24454499741963212
2023-05-02,-146608.69,154767.21618035057,8158.526180350571,0.0,0.10335944252383678
2023-05-03,-146608.69,154392.78735237816,7784.097352378158,0.0,-0.045894174964371336
2023-05-04,-146608.69,154621.51650284507,8012.82650284507,0.0,0.029384158510945627
2023-05-05,-146608.69,156905.8947853158,10297.204785315786,0.0,0.285090196531725
2023-05-07,-183608.69,193905.89478527167,10297.204785271664,-37000.0,-1.3856227298484878
2023-05-08,-183608.69,193329.38697388387,9720.696973883867,0.0,-0.055986825882339435
2023-05-09,-183608.69,193294.28854317404,9685.598543174041,0.0,-0.0036106907564471295
2023-05-10,-183608.69,195944.95497971273,12336.264979712723,0.0,0.27367089650920423
2023-05-11,-183608.69,199094.20385414816,15485.513854148157,0.0,0.2552838220980538
2023-05-12,-183608.69,195329.39318382955,11720.703183829552,0.0,-0.24311822686530438
2023-05-15,-183608.69,198502.1254364083,14893.435436408297,0.0,0.27069470174417526
2023-05-16,-183608.69,200399.91736946796,16791.22736946796,0.0,0.1274247262267204
2023-05-17,-183461.50808,201821.78570999837,18360.277629998367,147.18192,0.08394343980190053
2023-05-18,-183461.50808,202813.35252449728,19351.844444497285,0.0,0.05400609045686886
2023-05-19,-183461.50808,200904.36451218347,17442.85643218347,0.0,-0.09864630825185432
2023-05-22,-183461.50808,201950.0574749062,18488.549394906207,0.0,0.059949639945057906
2023-05-23,-188461.65808,203822.0306632302,15360.3725832302,-5000.15,0.1387839382210857
2023-05-24,-188461.65808,202868.46698265767,14406.808902657678,0.0,-0.062079462943078784
2023-05-25,-188461.65808,203436.3444207833,14974.686340783315,0.0,0.03941729511112476
2023-05-26,-122813.24807998796,145233.7192934487,22420.47121346074,65648.41000001204,-0.72191007005376
2023-05-29,-138533.24807998794,171269.45579826567,32736.20771827773,-15720.0,3.8856575418924515
2023-05-30,-138533.24807998794,155718.2268318627,17184.97875187476,0.0,-0.47504674641101424
2023-05-31,-138533.24807998794,155821.76741511084,17288.519335122895,0.0,0.006025063210324785
2023-06-01,-138533.24807998794,159969.86399571158,21436.61591572364,0.0,0.23993359409174977
2023-06-02,-138533.24807998794,162362.03111717917,23828.783037191228,0.0,0.11159257276765157
2023-06-05,-138533.24807998794,163566.84292610863,25033.594846120686,0.0,0.050561197651135835
2023-06-06,-138533.24807998794,165145.87206337668,26612.623983388738,0.0,0.06307640380753164
2023-06-07,-138533.24807998794,161553.20822972036,23019.96014973242,0.0,-0.13499848176935933
2023-06-08,-138533.24807998794,162816.7136834023,24283.46560341437,0.0,0.05488738666198944
2023-06-09,-138533.24807998794,162151.14779755333,23617.899717565393,0.0,-0.027408191924442417
2023-06-12,-138533.24807998794,163857.63976677635,25324.39168678841,0.0,0.0722541796531486
2023-06-13,-138533.24807998794,166390.13833645562,27856.890256467683,0.0,0.10000234560423664
2023-06-14,-138533.24807998794,167970.7940140603,29437.545934072346,0.0,0.05674200038310717
2023-06-15,-138533.24807998794,172871.175086715,34337.927006727055,0.0,0.1664670378308535
2023-06-16,-146043.24807998794,179255.329235389,33212.08115540107,-7510.0,0.23796673321323714
2023-06-19,-146043.24807998794,179255.329235389,33212.08115540107,0.0,0.0
2023-06-20,-146043.24807998794,173102.6760737679,27059.427993779973,0.0,-0.18525346643688217
2023-06-21,-146043.24807998794,170938.55687943197,24895.30879944403,0.0,-0.07997653146376194
2023-06-22,-146043.24807998794,172148.094257972,26104.846177984058,0.0,0.04858495181899658
2023-06-23,-146043.24807998794,167963.01990402915,21919.771824041207,0.0,-0.1603179089970046
2023-06-26,-146043.24807998794,166510.8526036141,20467.604523626156,0.0,-0.06624919785078875
2023-06-27,-146043.24807998794,169594.48416123132,23551.236081243376,0.0,0.15065913326875766
2023-06-28,-146043.24807998794,168328.36312088705,22285.11504089911,0.0,-0.053760279756722776
2023-06-29,-146043.24807998794,166851.8330662606,20808.584986272646,0.0,-0.06625633531245576
2023-06-30,-146043.24807998794,168403.46682572103,22360.218745733087,0.0,0.07456700013403356
2023-07-03,-146043.24807998794,169507.98841141438,23464.740331426437,0.0,0.049396725419071384
2023-07-04,-146043.24807998794,169507.98841141438,23464.740331426437,0.0,0.0
2023-07-05,-146043.24807998794,169767.0423353646,23723.794255376648,0.0,0.011040135978119404
2023-07-06,-146043.24807998794,168583.1729563973,22539.92487640935,0.0,-0.049902193815350236
2023-07-07,-146043.24807998794,170433.717872474,24390.469792486052,0.0,0.08210075793169623
2023-07-10,-176043.24807998794,203604.2852221749,27561.03714218695,-30000.0,-5.913252290765638
2023-07-11,-176043.24807998794,204381.4884553597,28338.240375371766,0.0,0.028199346387991053
2023-07-12,-176043.24807998794,207479.24508606648,31435.99700607854,0.0,0.10931365496493486
2023-07-13,-176043.24807998794,212356.1064543221,36312.858374334144,0.0,0.15513620793743557
2023-07-14,-176043.24807998794,210343.67457993244,34300.4264999445,0.0,-0.05541926371216281
2023-07-17,-181043.24807998794,215525.77208107687,34482.524001088925,-5000.0,0.17686082150217985
2023-07-18,-181043.24807998794,215804.00756722188,34760.75948723394,0.0,0.008068883998637352
2023-07-19,-181043.24807998794,215045.9520432351,34002.70396324716,0.0,-0.021807795202667603
2023-07-20,-181043.24807998794,214332.87429032064,33289.6262103327,0.0,-0.020971207280609385
2023-07-21,-181043.24807998794,213821.45962036826,32778.21154038032,0.0,-0.015362583728670628
2023-07-24,-181043.24807998794,216875.6337012551,35832.38562126717,0.0,0.09317695924697825
2023-07-25,-181043.24807998794,214510.8089557717,33467.56087578376,0.0,-0.06599685464648046
2023-07-26,-181043.24807998794,212888.1857714913,31844.93769150335,0.0,-0.048483461053610837
2023-07-27,-181043.24807998794,208690.3368374703,27647.088757482357,0.0,-0.13182154647898822
2023-07-28,-181043.24807998794,216216.73404618003,35173.48596619209,0.0,0.2722310936507847
2023-07-29,-211043.24807998794,246216.73404617768,35173.485966189735,-30000.0,5.7987979857378305
2023-07-31,-211043.24807998794,247100.63502831195,36057.38694832401,0.0,0.025129752080414222
2023-08-01,-211043.24807998794,245212.89240280844,34169.6443228205,0.0,-0.052353838846085715
2023-08-02,-211043.24807998794,238589.5080455849,27546.259965596953,0.0,-0.19383825873774352
2023-08-03,-211043.24807998794,240237.60349671103,29194.35541672309,0.0,0.05983009864803696
2023-08-04,-211043.24807998794,239442.72978943563,28399.48170944769,0.0,-0.02722696548457042
2023-08-07,-211043.24807998794,240905.89119766926,29862.64311768132,0.0,0.05152070813133464
2023-08-08,-211043.24807998794,238309.75066124654,27266.502581258595,0.0,-0.08693606008657621
2023-08-09,-211043.24807998794,237530.90417687155,26487.656096883613,0.0,-0.028564223888043354
2023-08-10,-211043.24807998794,238452.94037308433,27409.692293096392,0.0,0.03481003350542824
2023-08-11,-211043.24807998794,234738.98976547932,23695.741685491375,0.0,-0.13549771255697166
2023-08-12,-203030.88808001482,227627.40582008904,24596.517740074225,8012.359999973123,-0.2242828667554809
2023-08-14,-203030.88808001482,228465.54043732383,25434.65235730901,0.0,0.03407533643956605
2023-08-15,-203030.88808001482,225731.73550659872,22700.847426583903,0.0,-0.10748347932263003
2023-08-16,-202883.70616001482,223905.25966812827,21021.55350811346,147.18192,-0.07994019137337673
2023-08-17,-202678.3669850148,222440.506993644,19762.140008629183,205.339175,-0.06900457341311778
2023-08-18,-202678.3669850148,221846.17288681722,19167.805901802407,0.0,-0.030074379928856847
2023-08-20,-207678.3669850148,227865.43126009536,20187.064275080542,-5000.0,0.4248546609826419
2023-08-21,-207678.3669850148,228209.2103175423,20530.843332527496,0.0,0.017029670721924867
2023-08-22,-207678.3669850148,228102.54928803182,20424.182303017005,0.0,-0.0051951606557488796
2023-08-23,-207678.3669850148,230446.27089592672,22767.903910911904,0.0,0.1147522859482453
2023-08-24,-207678.3669850148,226156.83694397664,18478.469958961825,0.0,-0.18839828069962536
2023-08-25,-207678.3669850148,227552.24487267234,19873.877887657523,0.0,0.0755153392999913
2023-08-26,-177641.0269850108,198225.9549015479,20584.927916537097,30037.34000000401,-0.5875691119605826
2023-08-27,-182661.65698501296,202632.48841443573,19970.831429422775,-5020.630000002145,0.28311803953626963
2023-08-28,-182661.65698501296,205235.18240196918,22573.525416956225,0.0,0.1303247687374164
2023-08-29,-182661.65698501296,206915.01607735374,24253.359092340776,0.0,0.0744160978117638
2023-08-30,-182661.65698501296,207364.39282158588,24702.735836572916,0.0,0.018528433217073585
2023-08-31,-182661.65698501296,206033.72046700216,23372.0634819892,0.0,-0.053867408184547216
2023-09-01,-182661.65698501296,206905.00878372882,24243.351798715856,0.0,0.03727904972524489
2023-09-04,-182661.65698501296,206905.00878372882,24243.351798715856,0.0,0.0
2023-09-05,-192661.65698501296,217658.09087525104,24996.433890238084,-10000.0,0.7549544688274636
2023-09-06,-192661.65698501296,215302.52651528097,22640.869530268013,0.0,-0.0942360166379571
2023-09-07,-192661.65698501296,213777.21269379352,21115.555708780565,0.0,-0.06736993115252464
2023-09-08,-192661.65698501296,214308.24884834985,21646.591863336886,0.0,0.02514904944393664
2023-09-11,-192661.65698501296,212024.35838677146,19362.701401758502,0.0,-0.10550808533728757
2023-09-12,-192661.65698501296,209756.04374069907,17094.386755686108,0.0,-0.117148666346029
2023-09-13,-192661.65698501296,211245.81529160237,18584.15830658941,0.0,0.08714975109638008
